Well_ID,Horizontal_Rows,Known_Rows,Prediction_Rows,Prediction_Percentage,Prediction_Start_MD,Last_Known_TVT,Prediction_Horizon_MD,Clean_Prediction_Boundary,Unexpected_Internal_Gaps,TVT_Input_Matches_TVT
69e41fa6,7167,1395,5772,80.53578903306823,13010.0,12051.81,5771.0,True,False,True
6a0ff78e,7890,1425,6465,81.93916349809885,12070.0,11206.01,6464.0,True,False,True
6a8fa194,4657,1640,3017,64.78419583422804,12628.0,11989.88,3016.0,True,False,True
6ae68655,5948,1744,4204,70.67921990585072,13574.0,12126.45,4203.0,True,False,True
6d1d74e1,7316,1486,5830,79.68835429196282,12045.0,10962.94,5829.0,True,False,True
6d590e26,7842,1746,6096,77.73527161438409,12207.0,11374.69,6095.0,True,False,True
6d6d93af,5305,1710,3595,67.76625824693684,12596.0,11522.62,3594.0,True,False,True
6dbe4b60,6673,2025,4648,69.65382886258055,12814.0,11397.76,4647.0,True,False,True
6e6d122c,7083,1451,5632,79.5143300861217,13225.0,12263.45,5631.0,True,False,True
6e9ccd38,9619,1337,8282,86.10042623973386,11803.0,10690.94,8281.0,True,False,True
6ea22614,7894,1923,5971,75.63972637446162,11876.0,10866.070000000002,5970.0,True,False,True
6ede926a,6621,1683,4938,74.58087902129587,12274.0,11196.3,4937.0,True,False,True
708caea9,8482,1934,6548,77.1987738740863,11995.0,11014.1,6547.0,True,False,True
70925e23,8072,2125,5947,73.67443012884044,13986.0,12705.63,5946.0,True,False,True
70e1788b,11338,2053,9285,81.8927500440995,11912.0,10673.77,9284.0,True,False,True
71642c7d,6657,2009,4648,69.82124079915877,13805.0,12824.37,4647.0,True,False,True
71ccf778,4623,1925,2698,58.36037205277959,12818.0,11983.3,2697.0,True,False,True
7224331b,7566,1503,6063,80.13481363996829,13288.0,12174.79,6062.0,True,False,True
722cf0d8,7275,2132,5143,70.69415807560138,12158.0,10935.75,5142.0,True,False,True
7256229b,6972,1557,5415,77.66781411359725,11840.0,10895.55,5414.0,True,False,True
726f3dc2,8619,1896,6723,78.00208840932822,12311.0,11439.94,6722.0,True,False,True
7271dd80,5765,1425,4340,75.28187337380746,11582.0,10983.490000000002,4339.0,True,False,True
727a3a10,6342,1945,4397,69.33144118574582,13870.0,12738.23,4396.0,True,False,True
729665c0,5775,1512,4263,73.81818181818181,12891.0,11859.08,4262.0,True,False,True
729e9750,7427,1508,5919,79.6957048606436,11952.0,10959.53,5918.0,True,False,True
729f4217,7592,1397,6195,81.59905163329822,12092.0,11223.67,6194.0,True,False,True
72dd8501,6928,1735,5193,74.9566974595843,13084.0,12018.01,5192.0,True,False,True
73348914,5686,1465,4221,74.23496306718256,13891.0,12741.68,4220.0,True,False,True
739a914f,7319,1814,5505,75.21519333242246,12486.0,11387.02,5504.0,True,False,True
73b1447d,7522,1852,5670,75.37888859345918,13318.0,12286.12,5669.0,True,False,True
74b6186b,5148,1743,3405,66.14219114219114,11959.0,10800.5,3404.0,True,False,True
75c20ec7,7205,1844,5361,74.40666204024983,13269.0,12203.03,5360.0,True,False,True
75cd5f11,6410,1464,4946,77.16068642745711,12032.0,11215.04,4945.0,True,False,True
75d20a82,7002,1935,5067,72.3650385604113,13329.0,12056.27,5066.0,True,False,True
76201745,5858,1410,4448,75.93035165585525,11575.0,10618.89,4447.0,True,False,True
764072a5,4594,1645,2949,64.19242490204616,12137.0,11178.16,2948.0,True,False,True
77b0d905,5923,1749,4174,70.47104507850752,13344.0,12205.98,4173.0,True,False,True
77e4821c,6540,1147,5393,82.46177370030581,11756.0,11183.9,5392.0,True,False,True
7850c72e,7712,2215,5497,71.27852697095436,13987.0,12873.070000000002,5496.0,True,False,True
78a4a386,6246,1127,5119,81.95645212936279,12244.0,11366.86,5118.0,True,False,True
79507629,7320,2018,5302,72.43169398907104,13502.0,12559.1,5301.0,True,False,True
796dbd4c,8069,1821,6248,77.43214772586443,11876.0,10897.98,6247.0,True,False,True
7987f2f2,5714,2009,3705,64.84074203710185,12967.0,12222.97,3704.0,True,False,True
7993a768,7047,1560,5487,77.86292039165602,13176.0,12156.36,5486.0,True,False,True
7a5660b0,6936,1938,4998,72.05882352941177,13742.0,12735.01,4997.0,True,False,True
7acda2df,4552,1461,3091,67.90421792618629,12111.0,11185.47,3090.0,True,False,True
7b2c7b3c,4231,1647,2584,61.073032380052,12796.0,11412.39,2583.0,True,False,True
7b38844c,5197,1448,3749,72.13777179141813,13018.0,12037.26,3748.0,True,False,True
7bb17b96,5295,1373,3922,74.06987724268177,12953.0,12009.45,3921.0,True,False,True
7c607683,7001,1673,5328,76.10341379802885,12014.0,11213.47,5327.0,True,False,True
7cbbd047,6790,1669,5121,75.41973490427098,12855.0,12014.6,5120.0,True,False,True
7cd4bb31,7959,1520,6439,80.90212338233447,12222.0,11192.95,6438.0,True,False,True
7d50373e,6494,1372,5122,78.87280566676932,12125.0,11218.09,5121.0,True,False,True
7d57c75d,6147,1742,4405,71.6609728322759,11787.0,10794.1,4404.0,True,False,True
7e208414,5732,1506,4226,73.72644801116539,12990.0,12032.75,4225.0,True,False,True
7e721392,8301,2127,6174,74.37658113480303,12584.0,11514.17,6173.0,True,False,True
7ff89f8f,9539,2202,7337,76.91581926826711,11894.0,10682.81,7336.0,True,False,True
8050c789,4940,1863,3077,62.287449392712546,13422.0,12282.63,3076.0,True,False,True
807f0298,5499,1752,3747,68.13966175668304,12033.0,11036.990000000002,3746.0,True,False,True
811f52b3,6674,1838,4836,72.46029367695535,12286.0,11215.77,4835.0,True,False,True
81bf5923,6386,1843,4543,71.13999373629815,13771.0,12773.62,4542.0,True,False,True
81fc01c6,7655,1746,5909,77.19137818419334,11855.0,10794.71,5908.0,True,False,True
8255c867,5338,1749,3589,67.2349194454852,12145.0,11151.14,3588.0,True,False,True
82aab6d2,7889,1749,6140,77.8298897198631,13165.0,12160.7,6139.0,True,False,True
82fcf37c,7397,1383,6014,81.30323103961065,11935.0,10955.63,6013.0,True,False,True
833af382,5377,1749,3628,67.47256834666172,12240.0,11170.19,3627.0,True,False,True
8382f4b6,6680,1713,4967,74.3562874251497,12872.0,11400.77,4966.0,True,False,True
84633df4,6719,1747,4972,73.99910700997172,11811.0,10877.31,4971.0,True,False,True
8478df29,6698,1841,4857,72.51418333830995,12002.0,10921.63,4856.0,True,False,True
84815d5a,5286,1639,3647,68.99356791524782,13001.0,11942.31,3646.0,True,False,True
84c3b497,6887,1575,5312,77.13082619427908,12598.0,11516.44,5311.0,True,False,True
85380836,8175,1557,6618,80.95412844036697,12092.0,11195.13,6617.0,True,False,True
8612b37f,6807,1642,5165,75.87777288085795,12988.0,11880.09,5164.0,True,False,True
861e71df,6284,1584,4700,74.79312539783577,12357.0,11389.73,4699.0,True,False,True
86454a6f,9100,1136,7964,87.51648351648352,13101.0,12177.94,7963.0,True,False,True
8648abae,6086,1842,4244,69.73381531383504,13085.0,12013.11,4243.0,True,False,True
865033f8,5303,1746,3557,67.07524042994531,12109.0,11194.25,3556.0,True,False,True
87695469,8654,1651,7003,80.92211694014328,11252.0,10096.98,7002.0,True,False,True
877ed19c,5631,1923,3708,65.84976025572722,12911.0,11365.28,3707.0,True,False,True
87aa3730,7293,1686,5607,76.88194158782395,12365.0,11212.68,5606.0,True,False,True
884ecb5f,8054,1330,6724,83.48646635212317,11884.0,11173.91,6723.0,True,False,True
8902c3f6,6533,1574,4959,75.90693402724628,11979.0,10766.36,4958.0,True,False,True
896d15b9,5698,1419,4279,75.0965250965251,12828.0,11945.53,4278.0,True,False,True
8995c945,8198,1474,6724,82.02000487923884,11728.0,10986.86,6723.0,True,False,True
89969c7a,6317,1370,4947,78.31249010606301,11572.0,10906.21,4946.0,True,False,True
89f1085d,7497,1503,5994,79.95198079231692,13835.0,12813.12,5993.0,True,False,True
89f36adf,7041,1749,5292,75.15977844056242,13087.0,12229.33,5291.0,True,False,True
89fdb2f2,3570,1539,2031,56.890756302521005,13071.0,11951.4,2030.0,True,False,True
8a3da6d1,6334,1741,4593,72.5134196400379,12929.0,12003.01,4592.0,True,False,True
8a89da23,5575,1640,3935,70.5829596412556,12192.0,11196.6,3934.0,True,False,True
8a9c8932,6344,1681,4663,73.50252206809584,12398.0,11281.12,4662.0,True,False,True
8ac2f237,6775,1456,5319,78.50922509225093,12498.0,11360.27,5318.0,True,False,True
8b12bab6,6980,1746,5234,74.98567335243553,12905.0,11856.72,5233.0,True,False,True
8b5be31b,7439,1767,5672,76.24680736658152,11809.0,10842.45,5671.0,True,False,True
8b95d6d1,2783,1052,1731,62.19906575637801,11534.0,10775.76,1730.0,True,False,True
8b9d8326,7832,1669,6163,78.68998978549541,13393.0,12247.12,6162.0,True,False,True
8bb9c1e6,6382,1836,4546,71.23158884362269,12355.0,11185.25,4545.0,True,False,True
8bda1a11,7438,1457,5981,80.41140091422425,11903.0,10968.740000000002,5980.0,True,False,True
8bfa881d,5843,1754,4089,69.9811740544241,13368.0,12181.81,4088.0,True,False,True
8c167025,7113,1745,5368,75.46745395754253,12011.0,10764.61,5367.0,True,False,True
8c8348e8,5581,1693,3888,69.66493459953413,13655.0,12446.69,3887.0,True,False,True
8cc21f01,5806,1762,4044,69.65208405098174,12326.0,11753.97,4043.0,True,False,True
8cc800b3,8091,1515,6576,81.27549128661475,12026.0,10910.320000000002,6575.0,True,False,True
8d5d46d7,7282,1527,5755,79.03048613018402,12236.0,11208.18,5754.0,True,False,True
8d92cb49,4839,1250,3589,74.16821657367224,12534.0,11423.96,3588.0,True,False,True
8f201368,8151,1802,6349,77.89228315544105,12189.0,11169.490000000002,6348.0,True,False,True
90386ee4,5304,1464,3840,72.39819004524887,12280.0,11183.43,3839.0,True,False,True
91abc4c7,7787,1939,5848,75.0995248491075,12422.0,10965.71,5847.0,True,False,True
91b301ce,8512,1942,6570,77.18515037593986,12111.0,11011.78,6569.0,True,False,True
91db7070,5646,1573,4073,72.13956783563586,13147.0,12029.18,4072.0,True,False,True
925a7cd1,6501,1984,4517,69.48161821258267,13240.0,12096.4,4516.0,True,False,True
9283ae69,5118,1747,3371,65.86557248925361,11723.0,10981.86,3370.0,True,False,True
9298ad5b,5807,1843,3964,68.26244188048906,12379.0,11147.6,3963.0,True,False,True
9314ff13,4494,1746,2748,61.148197596795725,12819.0,11995.94,2747.0,True,False,True
93209a3d,6300,1603,4697,74.55555555555556,13316.0,11871.78,4696.0,True,False,True
939d9c34,6627,1526,5101,76.9729892862532,12146.0,11860.97,5100.0,True,False,True
93f5d2e6,5171,1480,3691,71.3788435505705,12063.0,11037.89,3690.0,True,False,True
940a48d9,5627,1664,3963,70.42829216278656,11853.0,10918.16,3962.0,True,False,True
940e709a,4989,1641,3348,67.10763680096211,11818.0,11031.33,3347.0,True,False,True
9426ec1e,3923,1391,2532,64.54244200866684,13112.0,12018.85,2531.0,True,False,True
94467f50,5116,2081,3035,59.3236903831118,11985.0,10764.77,3034.0,True,False,True
944f36b9,6035,1405,4630,76.71913835956919,11825.0,10850.3,4629.0,True,False,True
94d813a4,6591,1744,4847,73.53967531482324,13846.0,12740.53,4846.0,True,False,True
95b559e7,4638,1751,2887,62.2466580422596,13018.0,11940.93,2886.0,True,False,True
95c8427f,8051,1716,6335,78.68587753074152,12126.0,11218.09,6334.0,True,False,True
96936c22,4997,1651,3346,66.9601761056634,13138.0,12087.070000000002,3345.0,True,False,True
96ae5806,11527,1688,9839,85.35612041294353,13126.0,12120.820000000002,9838.0,True,False,True
96b7eea1,6078,1746,4332,71.27344521224087,12227.0,11126.92,4331.0,True,False,True
9719aa04,6665,1794,4871,73.08327081770443,12026.0,10958.39,4870.0,True,False,True
974802e7,7537,1694,5843,77.52421387820088,11225.0,10092.6,5842.0,True,False,True
97cd5bf9,5099,1650,3449,67.64071386546382,11867.0,10823.5,3448.0,True,False,True
98177ced,6789,2017,4772,70.29017528354692,13703.0,12663.64,4771.0,True,False,True
9896fc0b,5109,1514,3595,70.36602074770015,11984.0,10977.98,3594.0,True,False,True
98bc6f66,7720,1657,6063,78.5362694300518,11940.0,10947.31,6062.0,True,False,True
992c99e8,6740,1836,4904,72.75964391691396,12611.0,11389.55,4903.0,True,False,True
992ce078,4661,1782,2879,61.7678609740399,12725.0,11989.02,2878.0,True,False,True
99529c45,7591,1751,5840,76.933210380714,12204.0,11155.73,5839.0,True,False,True
995ff498,6127,1601,4526,73.86975681410152,12174.0,11214.69,4525.0,True,False,True
999daf80,5439,1875,3564,65.52675124103695,12218.0,11143.92,3563.0,True,False,True
9a6b0392,5802,1547,4255,73.33678042054464,11660.0,10626.66,4254.0,True,False,True
9a8ae0d6,7835,1541,6294,80.33184428844926,13087.0,11951.2,6293.0,True,False,True
9a95e33f,8156,1709,6447,79.04610102991663,12293.0,11500.37,6446.0,True,False,True
9ab94eeb,6372,1930,4442,69.7112366603892,12118.0,10983.39,4441.0,True,False,True
9ad5410a,5749,1544,4205,73.14315533136198,13036.0,11901.570000000002,4204.0,True,False,True
9ae248be,6655,1384,5271,79.20360631104433,13847.0,12761.03,5270.0,True,False,True
9af1ffd0,5454,1929,3525,64.63146314631463,11885.0,10813.69,3524.0,True,False,True
9b5b61c1,7215,1683,5532,76.67359667359668,11944.0,11132.91,5531.0,True,False,True
9b9e3b49,6875,1757,5118,74.44363636363637,12901.0,11913.23,5117.0,True,False,True
9bd2bba3,9092,1653,7439,81.81918169819622,13557.0,12524.19,7438.0,True,False,True
9c211c53,8842,1577,7265,82.16466862700746,11131.0,10075.14,7264.0,True,False,True
9c350a6a,7794,1742,6052,77.64947395432384,12791.0,11396.990000000002,6051.0,True,False,True
9c8375f7,5432,1758,3674,67.63622974963181,12223.0,11200.64,3673.0,True,False,True
9d072e4c,6798,1691,5107,75.12503677552222,12953.0,12011.820000000002,5106.0,True,False,True
9d3ec64c,4937,1457,3480,70.48815069880494,11494.0,10811.14,3479.0,True,False,True
9d4272e3,5771,1741,4030,69.8319182117484,13493.0,12500.21,4029.0,True,False,True
9d5e14d4,6565,1165,5400,82.25437928408226,11436.0,10964.66,5399.0,True,False,True
9da441ba,7283,1500,5783,79.40409172044487,12364.0,11349.27,5782.0,True,False,True
9dede370,8057,1760,6297,78.15564105746556,13163.0,12201.56,6296.0,True,False,True
9def2eb2,7750,1747,6003,77.45806451612903,12737.0,11437.97,6002.0,True,False,True
9df1b1f9,6444,1743,4701,72.95158286778398,13385.0,11989.71,4700.0,True,False,True
9dfff011,6067,1748,4319,71.18839624196472,12520.0,11419.13,4318.0,True,False,True
9e3e364d,5809,1519,4290,73.85092098467895,12911.0,11394.6,4289.0,True,False,True
9efc812e,6100,1650,4450,72.95081967213115,12390.0,11167.54,4449.0,True,False,True
9f0c7bae,4040,1498,2542,62.92079207920792,14071.0,12791.0,2541.0,True,False,True
9ffce529,6675,1463,5212,78.08239700374531,13254.0,12054.09,5211.0,True,False,True
a0383629,7687,1855,5832,75.86834916092103,12131.0,11200.62,5831.0,True,False,True
a056d01e,8292,1735,6557,79.07621804148577,12626.0,11730.37,6556.0,True,False,True
a08d9e63,5199,1514,3685,70.87901519522985,11986.0,10991.21,3684.0,True,False,True
a0b83014,6873,1838,5035,73.25767495998836,12434.0,11396.69,5034.0,True,False,True
a0e92ed6,6446,1549,4897,75.96959354638535,12894.0,11956.48,4896.0,True,False,True
a15bc102,5124,1888,3236,63.15378610460578,12036.0,10944.61,3235.0,True,False,True
a247e7cf,7237,1563,5674,78.40265303302473,11940.0,10976.45,5673.0,True,False,True
a2e8e7f6,5812,1052,4760,81.89951823812801,11534.0,10775.26,4759.0,True,False,True
a3518960,6992,2025,4967,71.0383295194508,13452.0,12147.37,4966.0,True,False,True
a3f71395,7040,1497,5543,78.73579545454545,13844.0,12773.56,5542.0,True,False,True
a4719920,7495,1611,5884,78.50567044696464,12811.0,11440.05,5883.0,True,False,True
a48640d9,6586,2054,4532,68.81263285757669,13871.0,12509.75,4531.0,True,False,True
a4cdbb0f,6759,1555,5204,76.99363811214677,12064.0,10964.9,5203.0,True,False,True
a4f989c2,7024,1639,5385,76.66571753986332,12133.0,11170.570000000002,5384.0,True,False,True
a5aa7973,6449,1833,4616,71.57698868041557,12113.0,10953.87,4615.0,True,False,True
a5e6f7dc,7331,1682,5649,77.0563361069431,12258.0,11402.85,5648.0,True,False,True
a612d5a0,7160,1831,5329,74.42737430167597,12133.0,11145.740000000002,5328.0,True,False,True
a622ce4d,8047,1749,6298,78.26519199701752,12411.0,11393.240000000002,6297.0,True,False,True
a645da9a,6766,1613,5153,76.16021282885013,12857.0,12022.35,5152.0,True,False,True
a692b17e,5409,1843,3566,65.92715843963765,12136.0,11174.29,3565.0,True,False,True
a6b8ac67,7017,1564,5453,77.71127262362833,13679.0,12752.41,5452.0,True,False,True
a6ed2eff,7054,1779,5275,74.78026651545223,12611.0,11314.65,5274.0,True,False,True
a6f967fb,7032,2362,4670,66.41069397042094,14001.0,12677.94,4669.0,True,False,True
a76db406,6451,1779,4672,72.42288017361649,12009.0,10770.320000000002,4671.0,True,False,True
a7744f5b,6017,1640,4377,72.74389230513545,12185.0,11196.51,4376.0,True,False,True
a783cc24,3275,1386,1889,57.6793893129771,11727.0,10769.72,1888.0,True,False,True
a79fd2e7,6327,1923,4404,69.60644855381697,13023.0,11964.67,4403.0,True,False,True
a7fc3e6b,6378,1614,4764,74.69426152398871,11805.0,10947.85,4763.0,True,False,True
a85bb86f,5100,2001,3099,60.76470588235294,12114.0,11142.83,3098.0,True,False,True
a85e4bc3,5993,1412,4581,76.43917904221593,11087.0,10083.11,4580.0,True,False,True
a87433c9,7460,1739,5721,76.68900804289545,12818.0,11899.42,5720.0,True,False,True
a8ed028a,7310,1772,5538,75.75923392612859,13962.0,12822.85,5537.0,True,False,True
a959858c,5770,1366,4404,76.32582322357018,12442.0,12133.85,4403.0,True,False,True
a9c9b150,5826,1840,3986,68.41743906625472,12290.0,11158.3,3985.0,True,False,True
aa95015b,5761,1461,4300,74.63981947578546,12207.0,11344.81,4299.0,True,False,True
aaaf3c03,4728,1731,2997,63.388324873096444,12635.0,11995.84,2996.0,True,False,True
aaeffccb,4586,1874,2712,59.13650239860445,13218.0,12212.01,2711.0,True,False,True
ab112491,7178,1993,5185,72.23460573976038,13129.0,12276.5,5184.0,True,False,True
ab18d3fc,7337,1643,5694,77.60665121984462,13219.0,12282.02,5693.0,True,False,True
ab3ced07,6008,1758,4250,70.73901464713715,13379.0,12222.14,4249.0,True,False,True
ab6fe95d,7424,1933,5491,73.96282327586206,11268.0,10065.52,5490.0,True,False,True
ab94878e,7652,1648,6004,78.46314688970205,12065.0,11172.76,6003.0,True,False,True
abf460d2,4763,1546,3217,67.54146546294353,13137.0,12086.87,3216.0,True,False,True
ac6f01d5,6729,1725,5004,74.36469014712439,13362.0,12523.62,5003.0,True,False,True
ad2133a8,7187,1458,5729,79.71337136496453,13248.0,12070.21,5728.0,True,False,True
add9c322,5519,1587,3932,71.24479072295705,12059.0,10887.54,3931.0,True,False,True
ae069086,6741,1971,4770,70.76101468624833,12216.0,11205.75,4769.0,True,False,True
ae0784a8,9171,1348,7823,85.30149383927598,13085.0,12067.03,7822.0,True,False,True
ae35f33a,6469,2019,4450,68.78961199567166,13760.0,12679.47,4449.0,True,False,True
ae8959c3,6645,2127,4518,67.99097065462753,11960.0,10869.47,4517.0,True,False,True
aed44918,4020,1301,2719,67.636815920398,13569.0,12770.94,2718.0,True,False,True
aee6393a,7146,1281,5865,82.07388748950461,12011.0,11003.59,5864.0,True,False,True
af7a59ce,4330,1306,3024,69.83833718244804,12202.0,11315.72,3023.0,True,False,True
aff4e561,7723,1697,6026,78.02667357244594,11937.0,10940.68,6025.0,True,False,True
b04b58a3,5229,1827,3402,65.06024096385542,11960.0,10750.64,3401.0,True,False,True
b0d42b0d,6357,1386,4971,78.19726285983954,12144.0,11065.59,4970.0,True,False,True
b0f53bf4,4202,1447,2755,65.56401713469776,13110.0,12216.87,2754.0,True,False,True
b19b0395,7196,1383,5813,80.780989438577,12081.0,11199.23,5812.0,True,False,True
b1efb8a4,7562,1564,5998,79.31764083575774,13221.0,12015.570000000002,5997.0,True,False,True
b32902c0,5737,1929,3808,66.3761547847307,12249.0,10919.4,3807.0,True,False,True
b32e4903,7420,1650,5770,77.76280323450135,12247.0,11184.37,5769.0,True,False,True
b3388334,7807,1727,6080,77.87882669399258,12366.0,11481.52,6079.0,True,False,True
b37fd114,9786,1625,8161,83.39464541181279,12672.0,11373.26,8160.0,True,False,True
b38e3116,7954,1743,6211,78.08649735981896,13220.0,12012.820000000002,6210.0,True,False,True
b4d8dd4f,5909,1650,4259,72.07649348451514,11896.0,11194.490000000002,4258.0,True,False,True
b4f37e6e,4499,1507,2992,66.50366748166259,12087.0,11179.72,2991.0,True,False,True
b56bc0aa,7431,1829,5602,75.38689274660207,12111.0,11192.6,5601.0,True,False,True
b585b4fa,5999,1705,4294,71.57859643273879,12165.0,11233.570000000002,4293.0,True,False,True
b5aa9634,8747,1421,7326,83.75443009031667,13769.0,12541.7,7325.0,True,False,True
b7974e66,7170,1612,5558,77.51743375174337,13233.0,12116.19,5557.0,True,False,True
b7cdcecb,7620,1452,6168,80.94488188976378,11933.0,10956.66,6167.0,True,False,True
b7fea9ef,5575,1709,3866,69.34529147982063,11727.0,10769.62,3865.0,True,False,True
b85f7b06,5453,1650,3803,69.74142673757565,12910.0,11393.1,3802.0,True,False,True
b881d27e,5442,1433,4009,73.66776920249907,12184.0,11170.12,4008.0,True,False,True
b8c49c1a,6254,1935,4319,69.05980172689479,11987.0,10786.990000000002,4318.0,True,False,True
b95e7121,7492,1186,6306,84.16978109983982,11987.0,11360.92,6305.0,True,False,True
b977be4a,7495,1578,5917,78.94596397598399,12296.0,11387.65,5916.0,True,False,True
ba48188d,5534,1368,4166,75.28008673653777,13334.0,12271.54,4165.0,True,False,True
bb2cdd83,5665,1840,3825,67.5198587819947,12207.0,11216.240000000002,3824.0,True,False,True
bb337fa0,8216,1343,6873,83.65384615384616,12350.0,11424.42,6872.0,True,False,True
bb682ebd,5931,1792,4139,69.78587084808633,12110.0,11016.97,4138.0,True,False,True
bc4381e2,6885,1930,4955,71.96804647785041,13269.0,12127.25,4954.0,True,False,True
bcebcc5f,7889,1631,6258,79.32564330079857,11953.0,10928.62,6257.0,True,False,True
bd2c2f34,11621,1798,9823,84.52800963772481,11917.0,10685.38,9822.0,True,False,True
bd4ae5da,6905,1899,5006,72.49818971759593,12900.0,11877.71,5005.0,True,False,True
bd6f0e19,6979,1839,5140,73.64951998853704,12434.0,11345.85,5139.0,True,False,True
bd8f847e,6161,1200,4961,80.52264242817725,13514.0,12797.820000000002,4960.0,True,False,True
be063506,6539,2039,4500,68.81786205841873,13031.0,11874.12,4499.0,True,False,True
be35c8f2,5898,1672,4226,71.65140725669718,13377.0,12549.26,4225.0,True,False,True
be83e781,4776,1555,3221,67.44137353433835,12367.0,11181.45,3220.0,True,False,True
beda8696,7868,1956,5912,75.13980681240467,12129.0,10951.43,5911.0,True,False,True
bf39bc20,5047,1744,3303,65.44481870418069,12201.0,11201.28,3302.0,True,False,True
bf70b410,8000,1653,6347,79.3375,11941.0,10982.53,6346.0,True,False,True
bffe3082,7186,1463,5723,79.64096854995826,12573.0,11889.740000000002,5722.0,True,False,True
c03b9305,6067,1812,4255,70.13350914784901,11754.0,10797.47,4254.0,True,False,True
c03d4aed,6375,1734,4641,72.8,13855.0,12793.21,4640.0,True,False,True
c03fba65,5669,1970,3699,65.24960310460398,11893.0,10805.3,3698.0,True,False,True
c07fd0cd,6035,1844,4191,69.44490472245236,13547.0,12532.42,4190.0,True,False,True
c1708b88,7960,1645,6315,79.33417085427136,12348.0,11366.3,6314.0,True,False,True
c1d046f4,6917,1404,5513,79.70218302732398,12465.0,11382.18,5512.0,True,False,True
c2717d4f,6682,1961,4721,70.65249925172104,12803.0,11318.56,4720.0,True,False,True
c2c4db09,7851,1812,6039,76.920137562094,12407.0,11382.0,6038.0,True,False,True
c2c6fc71,8840,1721,7119,80.53167420814479,13105.0,12077.78,7118.0,True,False,True
c36625df,6386,1644,4742,74.2561854055747,12805.0,11874.22,4741.0,True,False,True
c3957531,7254,1938,5316,73.28370554177006,13653.0,12663.72,5315.0,True,False,True
c42fe306,7023,1928,5095,72.54734443969814,12403.0,10965.09,5094.0,True,False,True
c43812e2,7293,1766,5527,75.78499931441108,13290.0,12194.58,5526.0,True,False,True
c472c0b5,4867,1813,3054,62.749126772138894,11770.0,10796.13,3053.0,True,False,True
c47e0767,6099,1743,4356,71.42154451549433,13304.0,12153.58,4355.0,True,False,True
c50b42f6,7920,1906,6014,75.93434343434343,12052.0,10966.65,6013.0,True,False,True
c593337f,7118,1910,5208,73.16661983703287,13569.0,12115.4,5207.0,True,False,True
c59b6c4a,7460,1961,5499,73.71313672922251,11945.0,10944.88,5498.0,True,False,True
c66be2b8,6207,2053,4154,66.92444014821976,12390.0,11366.95,4153.0,True,False,True
c6797dd7,6281,1617,4664,74.25569176882661,12634.0,12033.740000000002,4663.0,True,False,True
c6b782a4,6675,1798,4877,73.06367041198502,12217.0,11217.87,4876.0,True,False,True
c6c96179,5813,1809,4004,68.88009633579907,12023.0,11117.92,4003.0,True,False,True
c70c0e01,6057,1745,4312,71.19035826316659,13479.0,12587.86,4311.0,True,False,True
c84c65be,10243,1747,8496,82.94444986820267,11377.0,10055.26,8495.0,True,False,True
c8d9680c,7741,1460,6281,81.13938767601086,12207.0,11364.54,6280.0,True,False,True
c908edd0,6751,1458,5293,78.40319952599614,12503.0,11348.79,5292.0,True,False,True
c9578d27,6202,1715,4487,72.34762979683973,12430.0,11221.94,4486.0,True,False,True
c96c018a,7679,1443,6236,81.20849068889179,12304.0,11350.13,6235.0,True,False,True
c99f9fae,8394,2033,6361,75.78031927567311,13056.0,12188.740000000002,6360.0,True,False,True
c9e6734f,6388,1653,4735,74.12335629304947,12253.0,11202.85,4734.0,True,False,True
c9e980e8,6262,1903,4359,69.61034813158736,12649.0,11393.52,4358.0,True,False,True
c9fedcf3,5210,1693,3517,67.50479846449137,13075.0,12122.05,3516.0,True,False,True
cad13e8f,6866,2018,4848,70.60879697057968,13707.0,12753.01,4847.0,True,False,True
cb34231f,7510,1901,5609,74.68708388814913,13704.0,12759.81,5608.0,True,False,True
cb879f40,7904,1589,6315,79.89625506072875,12207.0,10828.04,6314.0,True,False,True
cbb406b5,8135,1807,6328,77.78733866011063,12401.0,11397.06,6327.0,True,False,True
cbe51de1,5362,1399,3963,73.90898918314062,12600.0,12191.6,3962.0,True,False,True
cbe62450,7858,1600,6258,79.63858488164928,12204.0,10816.19,6257.0,True,False,True
cc08aa63,5018,1744,3274,65.2451175767238,12242.0,11193.23,3273.0,True,False,True
cc8a1d57,8321,1683,6638,79.77406561711334,13411.0,12054.77,6637.0,True,False,True
ccedb12b,6427,2026,4401,68.47673875836315,14044.0,12670.12,4400.0,True,False,True
cd7f1687,5981,1749,4232,70.75739842835647,12704.0,11448.36,4231.0,True,False,True
cda7eb37,7620,1647,5973,78.38582677165354,13328.0,12056.34,5972.0,True,False,True
cdc31d65,6608,1768,4840,73.24455205811138,13052.0,12090.43,4839.0,True,False,True
cdc60a53,7631,1753,5878,77.02791246232474,12268.0,11207.88,5877.0,True,False,True
ce55ba43,5658,1554,4104,72.53446447507953,12703.0,11432.77,4103.0,True,False,True
ce8399b7,3548,1933,1615,45.51860202931229,11965.0,11184.3,1614.0,True,False,True
cf50c9d1,6634,1776,4858,73.22882122399758,12193.0,11223.79,4857.0,True,False,True
d00e7eb9,7321,1617,5704,77.91285343532304,11740.0,10932.16,5703.0,True,False,True
d011f41b,3906,1639,2267,58.0389144905274,12133.0,11169.75,2266.0,True,False,True
d07aed8f,4709,1752,2957,62.79464854533872,13531.0,12375.28,2956.0,True,False,True
