Well_ID,Typewell_Rows,Horizontal_Rows,Known_Rows,Prediction_Rows,Prediction_Percentage,Prediction_Start_MD,Last_Known_MD,Last_Known_TVT,Final_TVT,Delta_TVT_LastKnown_to_Final,Abs_Delta_TVT,Prediction_Horizon_MD,TVT_Change_Per_MD,Clean_Prediction_Boundary,Unexpected_Internal_Gaps,TVT_Input_Matches_TVT,MD_Min,MD_Max,Median_MD_Step,MD_Is_Monotonic,X_Min,X_Max,Y_Min,Y_Max,Z_Min,Z_Max,Typewell_TVT_Min,Typewell_TVT_Max,Typewell_TVT_Range,Typewell_GR_Min,Typewell_GR_Max,Median_Typewell_TVT_Step,Typewell_TVT_Is_Monotonic,Horizontal_TVT_Min,Horizontal_TVT_Max,Horizontal_TVT_Range,Pred_Region_TVT_Min,Pred_Region_TVT_Max,Coverage_Lower_Margin,Coverage_Upper_Margin,Pred_Coverage_Lower_Margin,Pred_Coverage_Upper_Margin,Typewell_Covers_Horizontal_TVT,Typewell_Covers_Prediction_TVT,Coverage_Category,GR_Missing_Percentage,Prediction_GR_Missing_Percentage,Longest_GR_Missing_Run,Geology_Missing_Percentage,Formation_Missing_Percentage,Z_TVT_Correlation,GR_TVT_Correlation,Prefix_Slope_Last_10,Prefix_Slope_Last_50,Prefix_Slope_Last_100,Typewell_Duplicate_Rows,Horizontal_Duplicate_Rows
4cecf7b3,2662,7676,1657,6019,78.41323606044816,13369.0,13368.0,12052.16,12034.43,-17.729999999999563,17.729999999999563,6018.0,-0.0029461615154535666,True,False,True,11712.0,19387.0,1.0,True,3007404.2,3011081.15,1098578.47,1104927.05,-10117.62,-9557.22,11491.7,12156.95,665.25,27.79,203.62,0.25,True,11504.09,12068.56,564.4699999999993,12034.43,12064.67,12.389999999999418,88.39000000000124,542.7299999999996,92.28000000000065,True,True,complete,45.54455445544555,48.297059312178106,73,11.419984973703983,0.0,-0.7349060230295352,0.07279749962059061,0.01999999999990528,0.02048355342138379,0.025113171317125857,0,0
4ddde4c1,2185,6417,1945,4472,69.68988623967586,12110.0,12109.0,10958.48,10967.34,8.860000000000582,8.860000000000582,4471.0,0.0019816595839858156,True,False,True,10165.0,16581.0,1.0,True,3006196.57,3007538.56,1129247.78,1134890.29,-8962.24,-8093.67,10030.45,11122.45,1092.0,38.91,277.72,0.5,True,10042.84,10967.34,924.5,10948.98,10967.34,12.389999999999418,155.11000000000058,918.5299999999988,155.11000000000058,True,True,complete,6.8879538725261025,7.535778175313059,6,48.421052631578945,0.0,-0.9354818776676235,-0.6908379743192048,-0.013757575757358604,-0.013622088835522366,-0.0138695469546911,0,0
4e050c92,2659,5236,1531,3705,70.76012223071046,13113.0,13112.0,12048.33,12037.88,-10.450000000000728,10.450000000000728,3704.0,-0.002821274298056352,True,False,True,11582.0,16817.0,1.0,True,3012274.35,3012460.86,1105156.37,1110051.88,-10052.21,-9356.81,11492.45,12156.95,664.5,27.79,203.62,0.25,True,11504.78,12051.3,546.5199999999986,12031.3,12051.3,12.329999999999927,105.65000000000146,538.8499999999985,105.65000000000146,True,True,complete,17.303284950343777,19.40620782726046,8,11.320045129748026,0.0,-0.9475141144036047,0.272166683602849,-0.0073939393939332935,-0.007637935174104335,-0.0068200420041728054,0,0
4ed93db6,2108,6496,1839,4657,71.69027093596058,12549.0,12548.0,11373.78,11362.1,-11.680000000000291,11.680000000000291,4656.0,-0.0025085910652921585,True,False,True,10710.0,17205.0,1.0,True,3007331.58,3007503.19,1116661.89,1122574.2,-9403.37,-8576.03,10484.44,11537.41,1052.9699999999993,28.58,224.14,0.5,True,10496.88,11384.63,887.75,11360.05,11374.51,12.43999999999869,152.78000000000065,875.6099999999988,162.89999999999964,True,True,complete,3.9408866995073892,3.7363109297831225,8,42.69449715370019,0.0,-0.9585580970200137,-0.1943424861508067,-0.03145454545446639,-0.030877791116438714,-0.026656165616556232,0,0
4f3eb9e9,820,5911,1214,4697,79.46201996278126,12573.0,12572.0,11349.63,11393.490000000002,43.8600000000024,43.8600000000024,4696.0,0.009339863713799489,True,False,True,11359.0,17269.0,1.0,True,3005270.06,3005464.36,1116796.89,1122654.12,-9312.89,-9115.05,11128.21,11537.41,409.2000000000007,28.58,224.14,0.5,True,11140.42,11404.12,263.7000000000007,11342.8,11404.12,12.210000000000946,133.28999999999905,214.59000000000015,133.28999999999905,True,True,complete,5.599729318220267,4.981903342559081,3,0.0,0.0,0.07583317164936841,0.4067411562134578,-0.05084848484867538,-0.04952028811525394,-0.045972577257725265,0,0
4f4ac5ce,707,6899,1737,5162,74.82243803449775,12309.0,12308.0,11197.18,11210.78,13.600000000000364,13.600000000000364,5161.0,0.002635148227087844,True,False,True,10572.0,17470.0,1.0,True,2895265.97,2899543.05,1024491.72,1029406.54,-9164.15,-8526.39,10544.45,11250.45,706.0,39.63,172.54999999999998,1.0,True,10556.01,11211.33,655.3199999999997,11185.95,11211.33,11.55999999999949,39.1200000000008,641.5,39.1200000000008,True,True,complete,56.16756051601681,59.84114684230918,12,33.80480905233381,0.0,-0.8666133252361793,-0.2950088507894796,-0.0014545454543081402,0.0003318127250645146,0.0018574857485861463,0,0
4f4afcc6,1523,7184,1539,5645,78.57739420935413,12204.0,12203.0,11177.65,11170.12,-7.529999999998836,7.529999999998836,5644.0,-0.001334160170091927,True,False,True,10665.0,17848.0,1.0,True,2905065.79,2909669.98,1026194.49,1031276.6,-9424.33,-8642.84,10605.45,11366.45,761.0,22.82,168.04,0.5,True,10617.93,11198.09,580.1599999999999,11165.71,11198.09,12.479999999999563,168.36000000000058,560.2599999999984,168.36000000000058,True,True,complete,6.6815144766147,7.263064658990256,19,20.682862770847013,0.0,-0.8696707374771391,-0.11344501351130958,-0.006727272726699947,-0.000365426170474374,0.00047812781278568783,0,0
4f69febf,2590,7599,2139,5460,71.8515594157126,11967.0,11966.0,10941.33,10961.93,20.600000000000364,20.600000000000364,5459.0,0.003773584905660444,True,False,True,9828.0,17426.0,1.0,True,2883996.43,2888828.01,1024908.07,1029791.63,-8854.31,-7769.66,9816.15,11110.62,1294.4700000000012,38.67,221.13,0.5,True,9828.42,10963.63,1135.2099999999991,10940.15,10963.63,12.270000000000437,146.9900000000016,1124.0,146.9900000000016,True,True,complete,3.237268061587051,2.857142857142857,7,53.745173745173744,0.0,-0.9741470018728985,-0.3831682550831026,-0.029090909090900886,-0.03689699879954308,-0.0345385538553818,0,0
4fbe9c06,1812,7938,1651,6287,79.20131015369111,12090.0,12089.0,11207.94,11213.45,5.510000000000218,5.510000000000218,6286.0,0.0008765510658606774,True,False,True,10439.0,18376.0,1.0,True,2907446.64,2912415.48,1032622.49,1038066.46,-9332.72,-8352.62,10460.95,11366.45,905.5,22.82,168.04,0.5,True,10473.18,11213.45,740.2700000000004,11188.72,11213.45,12.229999999999563,153.0,727.7699999999986,153.0,True,True,complete,59.82615268329554,61.46015587720694,331,33.33333333333333,0.0,-0.9104103656227763,-0.0688994058623852,-0.006969696970043672,-0.005660984393717896,-0.004394239423931261,0,0
504c8b08,1956,8012,1645,6367,79.4682975536695,12113.0,12112.0,11211.9,11185.240000000002,-26.659999999998035,26.659999999998035,6366.0,-0.004187873075714426,True,False,True,10468.0,18479.0,1.0,True,2910075.7,2914904.32,1037730.82,1043411.65,-9175.05,-8406.44,10373.83,11350.94,977.1100000000006,45.46,226.9,0.5,True,10386.37,11225.47,839.0999999999985,11181.48,11211.87,12.540000000000873,125.47000000000116,807.6499999999996,139.0699999999997,True,True,complete,18.45981028457314,18.595885032197266,8,39.57055214723926,0.0,-0.916154506482198,-0.2579915406066169,-0.02800000000016071,-0.028192076830763146,-0.030175457545747405,0,0
511e1db0,3428,5645,1824,3821,67.68821966341896,11965.0,11964.0,11183.18,11186.820000000002,3.640000000001237,3.640000000001237,3820.0,0.0009528795811521562,True,False,True,10141.0,15785.0,1.0,True,2936969.97,2940448.98,1059387.46,1063161.18,-9025.53,-7991.85,10476.19,11331.96,855.7699999999986,22.58,196.86,0.25,True,10488.73,11203.89,715.1599999999999,11178.31,11189.070000000002,12.539999999999054,128.0699999999997,702.119999999999,142.8899999999976,True,True,complete,6.341895482728079,5.679141585972259,13,30.396732788798133,0.0,-0.9496756336018642,-0.12017817641849497,0.004969696969637063,0.007934693877523885,0.000184698469830578,0,0
512943b2,1887,6681,1652,5029,75.27316270019459,12438.0,12437.0,11360.12,11351.1,-9.020000000000437,9.020000000000437,5028.0,-0.001793953858393086,True,False,True,10786.0,17466.0,1.0,True,3004500.45,3004782.61,1110949.95,1117089.66,-9510.04,-8608.9,10594.91,11537.41,942.5,28.58,224.14,0.5,True,10607.19,11365.15,757.9599999999991,11348.64,11365.15,12.280000000000655,172.26000000000022,753.7299999999996,172.26000000000022,True,True,complete,72.84837599161801,77.13263074169815,25,35.9830418653948,0.0,-0.944017738564715,0.021571155337440428,-7.383214518073574e-15,0.0025147659063847576,0.004981938193832,0,0
5138a660,2138,4829,1270,3559,73.70055912197142,12953.0,12952.0,12064.4,12055.55,-8.850000000000364,8.850000000000364,3558.0,-0.0024873524451940313,True,False,True,11683.0,16511.0,1.0,True,3012680.87,3013461.2,1105196.78,1109802.8,-10095.71,-9498.3,11622.7,12156.95,534.25,27.79,203.62,0.25,True,11635.18,12067.51,432.3299999999999,12053.52,12067.51,12.479999999999563,89.44000000000051,430.8199999999997,89.44000000000051,True,True,complete,38.496583143507976,38.746838999719024,8,0.0,0.0,-0.9302515892541515,0.24404651450270112,-0.009030303029958817,0.010709243697456149,0.027941194119405547,0,0
516088b7,1742,8300,1655,6645,80.06024096385542,12220.0,12219.0,11463.26,11461.18,-2.0799999999999272,2.0799999999999272,6644.0,-0.000313064419024673,True,False,True,10565.0,18864.0,1.0,True,2978966.35,2984083.91,1103857.03,1109745.98,-9053.44,-8333.68,10724.41,11594.55,870.1399999999994,27.21,224.46,0.5,True,10736.7,11478.56,741.8599999999988,11449.87,11478.56,12.290000000000873,115.98999999999978,725.460000000001,115.98999999999978,True,True,complete,54.57831325301205,59.21745673438675,20,28.93226176808266,0.0,-0.7299670645255427,-0.40448416417098254,-0.009030303030399985,-0.008208403361366697,-0.007433423342332373,0,0
521a7819,2087,7224,2024,5200,71.98228128460687,12399.0,12398.0,11225.79,11209.06,-16.730000000001382,16.730000000001382,5199.0,-0.003217926524331868,True,False,True,10375.0,17598.0,1.0,True,2903303.06,2907622.96,1037643.45,1042630.0,-9092.9,-8222.05,10323.45,11366.45,1043.0,22.82,168.04,0.5,True,10335.77,11229.79,894.0200000000004,11187.65,11229.79,12.319999999999709,136.65999999999985,864.1999999999989,136.65999999999985,True,True,complete,14.562569213732004,15.788461538461537,63,42.11787254432199,0.0,-0.9114263982641769,-0.3571523394991341,0.039999999999514,0.07314573829534295,0.08045352535253374,0,0
5254b6db,1967,5115,1841,3274,64.0078201368524,13318.0,13317.0,12042.06,12050.53,8.470000000001164,8.470000000001164,3273.0,0.0025878399022307252,True,False,True,11477.0,16591.0,1.0,True,2918638.18,2922137.02,1013673.41,1016684.59,-10220.57,-9463.11,11219.95,12202.95,983.0,18.53,317.9,0.5,True,11232.21,12052.36,820.1500000000015,12042.11,12052.36,12.2599999999984,150.59000000000015,822.1599999999999,150.59000000000015,True,True,complete,21.29032258064516,21.991447770311545,18,0.0,0.0,-0.9578743326240802,-0.10293612577342487,0.05575757575790351,0.06402641056420923,0.06285724572458337,0,0
529e88ca,1959,5253,1836,3417,65.0485436893204,11840.0,11839.0,11004.46,11016.72,12.260000000000218,12.260000000000218,3416.0,0.0035889929742389396,True,False,True,10004.0,15256.0,1.0,True,3001642.18,3005037.59,1136302.14,1139490.14,-8679.24,-7858.139999999999,10143.45,11122.45,979.0,38.91,273.82,0.5,True,10155.92,11032.5,876.5799999999999,10996.240000000002,11032.5,12.469999999999345,89.95000000000073,852.7900000000009,89.95000000000073,True,True,complete,50.00951837045498,54.989757096868594,18,42.470648289943846,0.0,-0.8398315067921259,-0.3688292152319972,0.0138181818180665,0.01770516206482047,0.01706384638464343,0,0
52f1e77a,1328,6053,1611,4442,73.38509829836445,13168.0,13167.0,12024.5,12045.75,21.25,21.25,4441.0,0.004784958342715605,True,False,True,11557.0,17609.0,1.0,True,3022970.91,3023063.96,1115260.63,1121071.1,-10075.72,-9429.28,11518.45,12181.95,663.5,34.4,156.51999999999998,0.5,True,11530.53,12047.25,516.7199999999993,12024.3,12047.25,12.079999999999927,134.70000000000073,505.84999999999854,134.70000000000073,True,True,complete,6.063109202048571,6.2359297613687525,3,8.358433734939759,0.0,-0.9424929354261187,0.1546762962604453,0.08484848484864688,0.08805858343336384,0.06876999699970732,0,0
5305524b,636,6457,1559,4898,75.85566052346292,12086.0,12085.0,10943.14,10921.52,-21.61999999999898,21.61999999999898,4897.0,-0.004414947927302222,True,False,True,10527.0,16983.0,1.0,True,2886101.29,2890576.08,1027357.89,1031726.29,-8911.49,-8428.52,10442.990000000002,11077.56,634.5699999999979,23.92,192.06,1.0,True,10455.29,10975.83,520.539999999999,10913.54,10946.55,12.299999999999272,101.72999999999956,470.5499999999993,131.01000000000022,True,True,complete,32.569304630633425,35.44303797468354,15,0.0,0.0,-0.6716215242243153,0.09129908930720386,-0.023454545454524297,-0.03570516206484022,-0.05354893489349165,0,0
53134831,4194,7214,2088,5126,71.05627945661215,13277.0,13276.0,12206.570000000002,12187.37,-19.200000000000728,19.200000000000728,5125.0,-0.003746341463414776,True,False,True,11189.0,18402.0,1.0,True,3025582.38,3025817.26,1115129.86,1121711.44,-10095.37,-9068.96,11277.86,12325.65,1047.789999999999,26.38,168.11,0.25,True,11290.4,12212.46,922.0599999999995,12184.22,12206.53,12.539999999999054,113.19000000000051,906.3599999999988,119.11999999999898,True,True,complete,53.576379262545046,57.93991416309014,17,45.66046733428708,0.0,-0.9783543382503342,0.01397321713675727,-0.03872727272668489,-0.03522256902760583,-0.035583798379823756,0,0
5397ceb1,1525,6811,1556,5255,77.15460284833358,12726.0,12725.0,11402.9,11417.05,14.149999999999636,14.149999999999636,5254.0,0.0026931861438903,True,False,True,11170.0,17980.0,1.0,True,2990460.75,2992846.0,1083535.32,1089508.6,-9727.93,-8936.65,10829.95,11591.95,762.0,25.9,145.91,0.5,True,10842.46,11433.070000000002,590.6100000000024,11386.53,11418.91,12.5099999999984,158.8799999999992,556.5799999999999,173.04000000000087,True,True,complete,7.957715460284834,8.544243577545195,11,23.934426229508198,0.0,-0.8809368280586966,0.0821491246202471,-0.04430303030314749,-0.04422665066028525,-0.04063588358838777,0,0
53f23031,1823,10200,1650,8550,83.82352941176471,12551.0,12550.0,11389.73,11401.66,11.930000000000291,11.930000000000291,8549.0,0.0013954848520295112,True,False,True,10901.0,21100.0,1.0,True,2984086.4,2988130.01,1077204.32,1085981.27,-9640.2,-8624.86,10680.95,11591.95,911.0,25.9,145.91,0.5,True,10693.22,11413.39,720.1700000000001,11388.12,11413.39,12.269999999998618,178.5600000000013,707.1700000000001,178.5600000000013,True,True,complete,3.5000000000000004,4.105263157894737,10,36.36862314865606,0.0,-0.8779579574968372,-0.1508132347992883,-0.010545454545670272,-0.012115246098464047,-0.011266246624649841,0,0
543198e8,2011,8311,1808,6503,78.2456984719047,11888.0,11887.0,10978.35,10930.34,-48.01000000000022,48.01000000000022,6502.0,-0.007383881882497727,True,False,True,10080.0,18390.0,1.0,True,2919016.26,2924232.47,1055879.32,1061631.07,-8747.94,-7961.48,10140.46,11145.28,1004.8200000000015,23.41,153.88,0.5,True,10152.62,11020.64,868.0199999999986,10930.34,11020.64,12.160000000001673,124.64000000000124,789.880000000001,124.64000000000124,True,True,complete,26.988328720972206,27.556512378902042,104,41.819990054699154,0.0,-0.6856499843326226,-0.2586266797343712,0.022484848484853003,0.01829675870351125,0.01748082808281305,0,0
54753541,1251,5679,1653,4026,70.89276281035394,12122.0,12121.0,10775.6,10826.28,50.68000000000029,50.68000000000029,4025.0,0.01259130434782616,True,False,True,10469.0,16147.0,1.0,True,2943312.1,2946936.2,1061891.72,1065913.58,-9020.26,-8323.37,10256.65,10881.6,624.9500000000007,26.08,142.61999999999998,0.5,True,10269.13,10826.28,557.1500000000015,10755.93,10826.28,12.479999999999563,55.31999999999971,499.28000000000065,55.31999999999971,True,True,complete,26.747666842754008,29.85593641331346,10,16.94644284572342,0.0,-0.9536177997956264,-0.017606121431697295,-0.012000000000036003,-0.012740936374544123,-0.011934413441326295,0,0
54a7e3c2,1609,7893,1738,6155,77.98048904092234,12218.0,12217.0,11158.45,11163.22,4.769999999998618,4.769999999998618,6154.0,0.0007751056223592164,True,False,True,10480.0,18372.0,1.0,True,2967524.27,2972461.75,1095660.51,1101312.98,-8838.85,-8201.64,10507.54,11311.5,803.9599999999991,33.05,256.22,0.5,True,10519.92,11176.88,656.9599999999991,11157.820000000002,11176.88,12.3799999999992,134.6200000000008,650.2800000000007,134.6200000000008,True,True,complete,30.964145445331305,34.459788789601944,14,26.911124922311995,0.0,-0.744756306957194,-0.27782921426775076,-0.010545454545313221,-0.012635774309694833,-0.0054535853585413515,0,0
5542c301,2135,5433,1842,3591,66.09607951408061,11966.0,11965.0,10979.91,10979.0,-0.9099999999998545,0.9099999999998545,3590.0,-0.0002534818941503773,True,False,True,10124.0,15556.0,1.0,True,2925959.29,2929211.21,1056030.78,1059538.11,-8872.11,-8000.01,10078.47,11145.28,1066.8100000000013,23.41,191.1,0.5,True,10090.83,10996.4,905.5699999999997,10970.05,10991.03,12.360000000000582,148.88000000000102,891.5799999999999,154.25,True,True,complete,45.775814467145224,48.1203007518797,211,45.19906323185012,0.0,-0.9266910958114442,-0.2544615973898292,-0.03369696969671842,-0.03914861944778133,-0.041621242124218596,0,0
5567d551,1452,8390,1501,6889,82.10965435041716,12539.0,12538.0,11415.03,11429.2,14.170000000000073,14.170000000000073,6888.0,0.002057200929152159,True,False,True,11038.0,19427.0,1.0,True,2986980.34,2991203.87,1101645.93,1108497.08,-9297.48,-8763.0,10869.39,11594.55,725.1599999999999,27.21,224.46,0.5,True,10881.86,11429.83,547.9699999999993,11390.41,11429.2,12.470000000001164,164.71999999999935,521.0200000000004,165.34999999999854,True,True,complete,63.86174016686531,66.19248076643926,16,14.738292011019283,0.0,-0.4854434315282877,0.09444631581635261,-0.004424242424410392,-0.0041911164465282865,-0.004454305430536959,0,0
55efee7f,3769,6577,1776,4801,72.99680705488825,12208.0,12207.0,11228.11,11240.02,11.909999999999854,11.909999999999854,4800.0,0.0024812499999999696,True,False,True,10432.0,17008.0,1.0,True,2933488.85,2937490.0,1056605.37,1061250.96,-9045.37,-8292.08,10391.02,11331.96,940.9399999999987,22.58,196.86,0.25,True,10403.5,11245.03,841.5300000000007,11183.490000000002,11245.03,12.479999999999563,86.92999999999847,792.4700000000012,86.92999999999847,True,True,complete,5.7320967006233845,1.1039366798583627,64,36.69408331122314,0.0,-0.8349860266532654,-0.5641799146107223,0.002727272727445498,0.0059178871548763575,0.003930453045304939,0,0
5663b2b7,2171,6907,1935,4972,71.98494281164037,13329.0,13328.0,12055.54,12052.53,-3.0100000000002183,3.0100000000002183,4971.0,-0.0006055119694226953,True,False,True,11394.0,18300.0,1.0,True,2919787.58,2923616.01,1016054.38,1021007.29,-10233.66,-9299.47,11117.95,12202.95,1085.0,18.53,317.9,0.5,True,11130.5,12071.36,940.8600000000006,12027.93,12071.36,12.549999999999272,131.59000000000015,909.9799999999996,131.59000000000015,True,True,complete,14.579412190531347,15.667739340305712,9,0.0,0.0,-0.9650688059885298,-0.5042524959111135,0.0019999999998160218,0.005549579831956293,0.006633363336341973,0,0
5693dde2,2326,4846,1358,3488,71.97688815517952,13013.0,13012.0,12249.48,12246.58,-2.899999999999636,2.899999999999636,3487.0,-0.0008316604531114529,True,False,True,11655.0,16500.0,1.0,True,3019461.92,3022463.89,1110468.74,1113877.4,-10214.77,-9501.43,11744.79,12325.65,580.8599999999988,26.38,168.11,0.25,True,11757.19,12251.38,494.1899999999987,12236.37,12249.55,12.399999999999636,74.27000000000044,491.5799999999999,76.10000000000036,True,True,complete,52.08419314898885,58.74426605504587,16,2.0206362854686155,0.0,-0.8753195659896658,0.17858160387852157,0.0055757575758606645,0.01135126050418803,0.014732133213337637,0,0
56b00794,1145,7293,1228,6065,83.16193610311258,11916.0,11915.0,10989.23,11011.64,22.409999999999854,22.409999999999854,6064.0,0.003695580474934013,True,False,True,10688.0,17980.0,1.0,True,2917598.87,2922689.25,1040784.27,1045653.1,-9216.1,-8641.4,10573.34,11145.28,571.9400000000005,23.41,153.88,0.5,True,10585.55,11032.27,446.72000000000116,10989.26,11032.27,12.209999999999127,113.01000000000022,415.9200000000001,113.01000000000022,True,True,complete,44.27533251062663,43.14921681780709,11,0.0,0.0,-0.9444247172437172,0.20566988941957903,0.03515151515130364,0.03641776710681044,0.03205964596460678,0,0
57796579,4014,7622,1732,5890,77.27630543164524,12160.0,12159.0,11192.64,11213.02,20.38000000000102,20.38000000000102,5889.0,0.0034606894209544947,True,False,True,10428.0,18049.0,1.0,True,2935117.1,2939731.33,1058678.45,1064085.03,-9031.42,-8293.29,10329.83,11331.96,1002.1299999999992,22.58,196.86,0.25,True,10342.23,11214.97,872.7399999999998,11185.7,11214.97,12.399999999999636,116.98999999999978,855.8700000000008,116.98999999999978,True,True,complete,6.468118604040934,6.723259762308999,10,40.55804683607374,0.0,-0.7334485549549586,-0.44185270294602197,-0.05999999999983405,-0.06260504201682852,-0.06273981398135732,0,0
577eec7c,8236,6085,1546,4539,74.59326211996714,10943.0,10942.0,10062.71,10060.240000000002,-2.469999999997526,2.469999999997526,4538.0,-0.0005442926399289392,True,False,True,9397.0,15481.0,1.0,True,2861125.39,2864795.39,1038265.66,1042585.59,-8197.02,-7313.68,9413.35,10236.85,823.5,23.12,193.59,0.1000000000003638,True,9425.83,10094.35,668.5200000000004,10060.240000000002,10094.35,12.479999999999563,142.5,646.8900000000012,142.5,True,True,complete,30.829909613804436,34.236615994712494,13,23.0330257406508,0.0,-0.9293342152756278,-0.20102090679633017,0.006909090909532382,0.001070348139263173,-0.0055839183918418795,0,0
57f05c51,2380,6478,1707,4771,73.64927446742821,13462.0,13461.0,12664.45,12677.14,12.68999999999869,12.68999999999869,4770.0,0.0026603773584902915,True,False,True,11755.0,18232.0,1.0,True,3033690.27,3037914.21,1091162.32,1095270.65,-10621.82,-9665.19,11787.38,12976.83,1189.4500000000007,29.43,241.94,0.5,True,11799.51,12727.97,928.4599999999991,12664.14,12727.97,12.130000000001019,248.86000000000058,876.7600000000002,248.86000000000058,True,True,complete,5.896881753627663,5.805910710542863,4,52.689075630252105,0.0,-0.988012652690157,-0.6569792468384796,-0.027939393939434197,-0.050281872749108586,-0.06652703270327132,0,0
58850d2c,1877,6918,1923,4995,72.20294882914136,13796.0,13795.0,12526.59,12512.66,-13.930000000000291,13.930000000000291,4994.0,-0.0027893472166600503,True,False,True,11873.0,18790.0,1.0,True,3026094.24,3026567.88,1093245.4,1099615.44,-10635.27,-9803.83,11715.09,12652.570000000002,937.4800000000014,29.83,189.64,0.5,True,11727.36,12537.14,809.7799999999988,12505.490000000002,12526.6,12.270000000000437,115.43000000000211,790.4000000000015,125.97000000000116,True,True,complete,2.0237062734894478,2.2022022022022023,2,42.94086307938199,0.0,-0.9912077961300985,-0.042227881589011765,0.0009696969697250194,0.0033435774309880087,0.003003960396028408,0,0
58fa8486,1894,6126,1651,4475,73.04929807378387,13224.0,13223.0,12052.81,12045.21,-7.600000000000364,7.600000000000364,4474.0,-0.0016987036209209574,True,False,True,11573.0,17698.0,1.0,True,2918614.32,2922444.62,1014063.65,1018144.11,-10262.28,-9553.23,11256.45,12202.95,946.5,18.53,317.9,0.5,True,11268.94,12058.92,789.9799999999996,12030.56,12058.92,12.489999999999782,144.03000000000065,774.1099999999988,144.03000000000065,True,True,complete,26.607900750897812,28.268156424581004,20,0.0,0.0,-0.9192936606341863,-0.28623248106772464,0.006545454545366935,0.0016974789916088988,0.0007891389138890008,0,0
591cc951,4005,6669,2060,4609,69.11081121607438,12406.0,12405.0,11212.45,11197.84,-14.610000000000582,14.610000000000582,4608.0,-0.003170572916666793,True,False,True,10346.0,17014.0,1.0,True,2934143.98,2938151.92,1057201.19,1061810.8,-9050.85,-8232.82,10332.08,11331.96,999.8799999999992,22.58,196.86,0.25,True,10344.490000000002,11220.12,875.6299999999992,11182.16,11212.5,12.410000000001673,111.83999999999833,850.0799999999999,119.45999999999913,True,True,complete,3.8236617183985606,0.9112605771316988,201,40.42446941323346,0.0,-0.8433016927136538,-0.21948359386896368,0.003878787879493828,0.003966866746727683,-0.0014523252325130058,0,0
593876b6,1420,6366,1524,4842,76.0603204524034,12533.0,12532.0,11369.77,11358.11,-11.659999999999854,11.659999999999854,4841.0,-0.0024085932658541322,True,False,True,11009.0,17374.0,1.0,True,3006319.58,3006913.25,1110884.86,1116908.12,-9605.23,-8852.85,10828.33,11537.41,709.0799999999999,28.58,224.14,0.5,True,10840.83,11385.9,545.0699999999997,11357.05,11385.9,12.5,151.51000000000022,528.7199999999993,151.51000000000022,True,True,complete,4.068488846999686,3.593556381660471,7,14.929577464788732,0.0,-0.91569384668119,0.13660363865268696,0.04745454545427641,0.05094645858346083,0.045575157515761654,0,0
59f8b2e8,1728,5668,1921,3747,66.10797459421313,12753.0,12752.0,11509.990000000002,11521.1,11.109999999998763,11.109999999998763,3746.0,0.00296583021889983,True,False,True,10832.0,16499.0,1.0,True,2899425.27,2904471.8,1009969.84,1011535.42,-9697.29,-8804.33,10787.95,11651.45,863.5,24.66,211.09,0.5,True,10800.33,11521.1,720.7700000000004,11498.37,11521.1,12.3799999999992,130.35000000000036,710.4200000000001,130.35000000000036,True,True,complete,32.3923782639379,33.7336535895383,13,0.0,0.0,-0.9437055945878192,-0.44302394281956503,-0.0005454545451395159,-0.0025046818727051086,-0.004008280828084327,0,0
5a1a8fd8,3282,6814,1554,5260,77.1940123275609,12785.0,12784.0,12020.75,12011.13,-9.6200000000008,9.6200000000008,5259.0,-0.0018292451036320213,True,False,True,11231.0,18044.0,1.0,True,3000635.47,3002892.36,1096255.18,1102190.54,-9835.99,-9008.32,11336.7,12156.95,820.25,27.79,203.62,0.25,True,11349.13,12027.14,678.0100000000002,11994.16,12027.14,12.429999999998472,129.8100000000013,657.4599999999991,129.8100000000013,True,True,complete,49.134135603169945,53.041825095057035,14,28.153564899451556,0.0,-0.9524215301804392,-0.10343633083092678,0.03872727272723201,0.04342328931569584,0.044570537053707525,0,0
5a5269a9,1424,8053,1540,6513,80.87669191605613,12228.0,12227.0,11404.87,11402.8,-2.070000000001528,2.070000000001528,6512.0,-0.0003178746928749275,True,False,True,10688.0,18740.0,1.0,True,2993447.96,2996266.03,1107435.84,1114598.23,-9402.12,-8455.57,10826.33,11537.41,711.0799999999999,28.58,224.14,0.5,True,10838.75,11416.28,577.5300000000007,11393.68,11416.28,12.420000000000073,121.1299999999992,567.3500000000004,121.1299999999992,True,True,complete,44.852849869613806,46.33809304467987,10,15.168539325842698,0.0,-0.7796991206423942,-0.06934091408780123,-0.004848484848454719,0.003545738295318212,0.005414281428128688,0,0
5a5d1982,1739,5446,1552,3894,71.50201983106868,12095.0,12094.0,11200.16,11213.88,13.719999999999345,13.719999999999345,3893.0,0.003524274338556215,True,False,True,10543.0,15988.0,1.0,True,2907404.18,2910703.12,1030828.76,1034470.67,-9365.49,-8497.15,10497.45,11366.45,869.0,22.82,168.04,0.5,True,10509.58,11213.88,704.2999999999993,11190.56,11213.88,12.1299999999992,152.57000000000153,693.1099999999988,152.57000000000153,True,True,complete,28.55306647080426,28.40267077555213,213,30.534790109258193,0.0,-0.9660869271089089,-0.02645651287714583,-0.006545454545184477,-0.006397118847498234,-0.007356795679578639,0,0
